"gene_id"	"adj.pval"	"iso"	"gene"	"GO"	"kog"	"chr"	"start"	"end"
"comp1554_c0_seq1"	2.55633800118207e-11	"isogroup1554"	"Protein tyrosine phosphatase ; protein tyrosine phosphatase, receptor type, D [EC:3.1.3.48] E=5e-95"	"GO:0004725;GO:0006470;GO:0004721;GO:0005001"	"Signal transduction mechanisms"	"Segkk1410_pilon"	6444	9156
"comp74460_c0_seq1"	2.55633800118207e-11	"isogroup74460"	NA	NA	NA	"Segkk3377_pilon"	77670	77910
"comp71844_c0_seq1"	2.57898871346151e-11	"isogroup71844"	NA	NA	NA	"Segkk2824_pilon"	8734	9438
"comp23902_c0_seq1"	2.61548455784637e-11	"isogroup23902"	NA	NA	NA	"Segkk1709_pilon"	15117	15375
"comp11192_c0_seq1"	2.65795297956964e-11	"isogroup11192"	"Predicted tubulin-tyrosine ligase ; tubulin---tyrosine ligase [EC:6.3.2.25] E=4e-07"	"GO:0004835;GO:0006464"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3972_pilon"	14759	18743
"comp5978_c0_seq1"	2.76531098277946e-11	"isogroup5978"	"phosphoinositide-3-kinase, regulatory subunit 4, p150 [EC:2.7.11.1] E=2e-93"	NA	NA	"Segkk1514_pilon"	36916	150396
"comp11286_c0_seq1"	3.08857411673164e-11	"isogroup11286"	"Cdc4 and related F-box and WD-40 proteins ; E3 ubiquitin-protein ligase TRAF7 [EC:6.3.2.19] E=5e-102"	"GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992"	NA	"Segkk2521_pilon"	1803	19482
"comp71162_c0_seq1"	4.92992937903015e-11	"isogroup71162"	NA	NA	NA	"Segkk1832_pilon"	811	988
"comp376_c0_seq1"	5.60731133825791e-11	"isogroup376"	"LRR-containing protein ; nucleotide-binding oligomerization domain-containing protein 1 E=1e-29"	NA	NA	"Segkk1514_pilon"	116810	160201
"comp768_c0_seq1"	5.60731133825791e-11	"isogroup768"	"LRR-containing protein"	"GO:0000166;GO:0017111"	NA	"Segkk1514_pilon"	116481	163645
"comp18380_c0_seq1"	6.39761600136856e-11	"isogroup18380"	NA	NA	NA	"Segkk4106_pilon"	105809	106934
"comp30660_c0_seq1"	6.64300343898884e-11	"isogroup30660"	"Predicted E3 ubiquitin ligase ; tripartite motif-containing protein 2/3 E=3e-91"	"GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1386_pilon"	67949	105589
"comp25226_c0_seq1"	6.92507291912017e-11	"isogroup25226"	"Trypsin ; CD163 antigen E=5e-45"	"GO:0005044;GO:0016020"	"Amino acid transport and metabolism"	"Segkk3054_pilon"	44020	61866
"comp53017_c0_seq1"	7.78351785444807e-11	"isogroup53017"	NA	NA	NA	"Segkk1832_pilon"	1344	1719
"comp26140_c0_seq1"	7.82474714476729e-11	"isogroup26140"	"Defense-related protein containing SCP domain"	"GO:0005576;GO:0007242"	NA	"Segkk3972_pilon"	14902	27345
"comp21527_c0_seq1"	9.74558097127828e-11	"isogroup21527"	NA	NA	NA	"Segkk554_pilon"	74242	84514
"comp43663_c0_seq1"	1.10887414883356e-10	"isogroup43663"	"Proteins containing Ca2+-binding EGF-like domains ; Notch E=4e-12"	"GO:0005198"	"Signal transduction mechanisms"	"Segkk3520_pilon"	10571	23357
"comp9849_c0_seq1"	1.62298893985444e-10	"isogroup9849"	"aspartate beta-hydroxylase [EC:1.14.11.16] E=1e-11"	"GO:0004597"	"Chromatin structure and dynamics"	"Segkk1071_pilon"	48488	57164
"comp6501_c0_seq1"	1.80870347970722e-10	"isogroup6501"	"U2-associated snRNP A protein"	NA	"RNA processing and modification "	"Segkk1290_pilon"	288657	296442
"comp14386_c0_seq1"	1.82418855943807e-10	"isogroup14386"	"Component of histone deacetylase complex (breast carcinoma metastasis suppressor 1 protein in human)"	"GO:0040029;GO:0016570"	"Transcription"	"Segkk3349_pilon"	19215	28522
"comp25451_c0_seq1"	1.82976117375294e-10	"isogroup25451"	"Chromatin assembly factor-I"	NA	"Chromatin structure and dynamics"	"Segkk3327_pilon"	200769	208414
"comp7183_c0_seq1"	2.28893769236722e-10	"isogroup7183"	NA	NA	NA	"Segkk2633_pilon"	68035	69308
"comp19943_c0_seq1"	3.46953276915468e-10	"isogroup19943"	NA	NA	NA	"Segkk3636_pilon"	84975	87172
"comp509_c0_seq1"	3.98056270233239e-10	"isogroup509"	NA	NA	NA	"Segkk739_pilon"	46648	56269
"comp19463_c0_seq1"	4.244771797715e-10	"isogroup19463"	NA	NA	NA	"Segkk2853_pilon"	36487	202782
"comp5028_c0_seq1"	4.244771797715e-10	"isogroup5028"	NA	NA	NA	"Segkk384_pilon"	32646	43716
"comp9986_c0_seq1"	4.37559884194014e-10	"isogroup9986"	"Predicted E3 ubiquitin ligase ; fucokinase [EC:2.7.1.52] E=2e-170"	"GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0050201;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk543_pilon"	219624	233719
"comp3432_c0_seq1"	4.69316986028884e-10	"isogroup3432"	"SNARE protein TLG1/Syntaxin 6 ; syntaxin 6 E=2e-137"	NA	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk812_pilon"	76198	83792
"comp47118_c0_seq1"	4.86401221056834e-10	"isogroup47118"	NA	NA	NA	"Segkk1241_pilon"	35122	35674
"comp3129_c0_seq1"	4.98373207741143e-10	"isogroup3129"	NA	NA	NA	"Segkk3883_pilon"	110198	118853
"comp25078_c0_seq1"	6.17838354757131e-10	"isogroup25078"	NA	NA	NA	"Segkk1313_pilon"	49615	50036
"comp8393_c0_seq1"	6.21289769052626e-10	"isogroup8393"	"mRNA export factor TAP/MEX67"	"GO:0005622;GO:0005634;GO:0006606;GO:0008565"	"RNA processing and modification "	"Segkk1279_pilon"	110844	128176
"comp18794_c0_seq1"	6.22085404928197e-10	"isogroup18794"	"Predicted signal transduction protein"	NA	NA	"Segkk3654_pilon"	25437	26163
"comp22009_c0_seq1"	6.22085404928197e-10	"isogroup22009"	NA	NA	NA	"Segkk524_pilon"	537781	544040
"comp2928_c0_seq1"	6.40553972731324e-10	"isogroup2928"	"Molecular co-chaperone STI1"	NA	"Posttranslational modification, protein turnover, chaperones"	"Segkk1409_pilon"	10842	14466
"comp2302_c0_seq1"	6.70212538204858e-10	"isogroup2302"	"Alpha-L-fucosidase"	"GO:0004560"	"Carbohydrate transport and metabolism"	"Segkk1587_pilon"	10217	13260
"comp5030_c0_seq1"	7.52049302585688e-10	"isogroup5030"	"Clathrin coat dissociation kinase GAK/PTEN/Auxilin and related tyrosine phosphatases ; phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase [EC:3.1.3.67] E=9e-138"	"GO:0004721;GO:0006470;GO:0004725;GO:0004722;GO:0008138;GO:0016314;GO:0051800"	"Signal transduction mechanisms"	"Segkk1550_pilon"	96490	108362
"comp27935_c0_seq1"	9.96828812124742e-10	"isogroup27935"	"Putative transcription factor HALR/MLL3, involved in embryonic development"	"GO:0003677;GO:0005634"	NA	"Segkk2303_pilon"	83608	87250
"comp58735_c0_seq1"	1.14663368120516e-09	"isogroup58735"	NA	NA	NA	"Segkk1346_pilon"	10619	10836
"comp18983_c0_seq1"	1.25911650534673e-09	"isogroup18983"	"roundabout, axon guidance receptor 1 E=4e-12"	NA	NA	"Segkk3405_pilon"	30840	33243
"comp21576_c0_seq1"	1.32919905229416e-09	"isogroup21576"	NA	NA	NA	"Segkk3112_pilon"	208110	234650
"comp2564_c0_seq1"	1.47730571281146e-09	"isogroup2564"	"Deoxyribodipyrimidine photolyase/cryptochrome ; cryptochrome E=6e-64"	"GO:0003913;GO:0006281;GO:0003904"	"Replication, recombination and repair"	"Segkk3263_pilon"	416337	430213
"comp63364_c0_seq1"	1.64528743887581e-09	"isogroup63364"	"Low-density lipoprotein receptors containing Ca2+-binding EGF-like domains ; low density lipoprotein-related protein 2 E=6e-36"	"GO:0016020;GO:0005509"	"Signal transduction mechanisms"	"Segkk56_pilon"	4090	7923
"comp54644_c0_seq1"	1.91689157371141e-09	"isogroup54644"	NA	NA	NA	"Segkk2303_pilon"	29955	30265
"comp87549_c0_seq1"	2.09250763650139e-09	"isogroup87549"	NA	NA	NA	"Segkk275_pilon"	110	310
"comp11881_c0_seq1"	2.2935612340844e-09	"isogroup11881"	NA	NA	NA	"Segkk3053_pilon"	23435	28989
"comp26748_c0_seq1"	2.48980001141351e-09	"isogroup26748"	"Predicted E3 ubiquitin ligase ; tripartite motif-containing protein 2/3 E=2e-126"	"GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1386_pilon"	67322	105274
"comp42427_c0_seq1"	2.49912220371901e-09	"isogroup42427"	"Kinesin-like protein"	"GO:0003777;GO:0005524;GO:0005875;GO:0007018"	"Cytoskeleton"	"Segkk3718_pilon"	18469	18957
"comp5196_c0_seq1"	2.56181552242045e-09	"isogroup5196"	"Alternative splicing factor SRp20/9G8 (RRM superfamily) ; splicing factor, arginine/serine-rich 7 E=7e-59"	"GO:0003676"	"RNA processing and modification "	"Segkk760_pilon"	34542	39500
"comp21465_c0_seq1"	2.56484338461487e-09	"isogroup21465"	"transformation/transcription domain-associated protein E=4e-47"	NA	NA	"Segkk1580_pilon"	65409	79182
"comp40983_c0_seq1"	2.72510821082807e-09	"isogroup40983"	NA	NA	NA	"Segkk2633_pilon"	88415	88843
"comp15822_c0_seq1"	2.90844967725482e-09	"isogroup15822"	"Uncharacterized conserved protein Sand"	"GO:0005554"	NA	"Segkk4025_pilon"	266812	273902
"comp1717_c0_seq1"	3.55715963224968e-09	"isogroup1717"	"tyrosine decarboxylase [EC:4.1.1.25] E=2e-152"	"GO:0004837"	NA	"Segkk3957_pilon"	42398	53884
"comp6132_c0_seq1"	3.85859586024755e-09	"isogroup6132"	"protein tyrosine phosphatase, receptor type, D [EC:3.1.3.48] E=3e-45"	"GO:0005001"	NA	"Segkk3851_pilon"	62222	63640
"comp34282_c0_seq1"	3.99225625193537e-09	"isogroup34282"	NA	NA	NA	"Segkk730_pilon"	22941	24479
"comp51098_c0_seq1"	4.40475320293499e-09	"isogroup51098"	"cell division cycle 20-like protein 1, cofactor of APC complex E=7e-08"	"GO:0051301"	NA	"Segkk99_pilon"	9580	10092
"comp9477_c0_seq1"	5.12360762958929e-09	"isogroup9477"	"Protein tyrosine phosphatase PTPMEG, contains FERM domain ; protein tyrosine phosphatase, non-receptor type 1 [EC:3.1.3.48] E=2e-87"	"GO:0004725;GO:0006470;GO:0004721;GO:0004727"	"Signal transduction mechanisms"	"Segkk1511_pilon"	102406	126333
"comp93290_c0_seq1"	5.20089435344068e-09	"isogroup93290"	NA	NA	NA	"Segkk1288_pilon"	6590	154936
"comp29997_c0_seq1"	5.73193685278984e-09	"isogroup29997"	NA	NA	NA	"Segkk318_pilon"	128674	135525
"comp35217_c0_seq1"	5.90237876205543e-09	"isogroup35217"	"Molecular co-chaperone STI1"	NA	"Posttranslational modification, protein turnover, chaperones"	"Segkk1602_pilon"	75837	76685
"comp5070_c0_seq1"	6.07930127005465e-09	"isogroup5070"	"NADP/FAD dependent oxidoreductase ; NADPH-ferrihemoprotein reductase [EC:1.6.2.4] E=8e-166"	"GO:0005489;GO:0006118;GO:0016491;GO:0010181;GO:0003958"	"Energy production and conversion"	"Segkk389_pilon"	307584	341360
"comp3321_c0_seq1"	6.47533747729152e-09	"isogroup3321"	"Uncharacterized conserved protein"	NA	NA	"Segkk4306_pilon"	216716	226174
"comp90313_c0_seq1"	6.60862527228857e-09	"isogroup90313"	NA	NA	NA	"Segkk2359_pilon"	29313	29630
"comp3299_c0_seq1"	6.97072496087308e-09	"isogroup3299"	"Apoptosis-promoting RNA-binding protein TIA-1/TIAR (RRM superfamily) ; nucleolysin TIA-1/TIAR E=2e-08"	"GO:0003676;GO:0006915;GO:1900119"	"RNA processing and modification "	"Segkk2265_pilon"	41038	46392
"comp1694_c0_seq1"	7.19872711921326e-09	"isogroup1694"	"FOG: Zn-finger ; KRAB domain-containing zinc finger protein E=4e-21"	"GO:0003676;GO:0005634;GO:0008270"	NA	"Segkk2846_pilon"	53935	54988
"comp36342_c0_seq1"	7.4393721695982e-09	"isogroup36342"	NA	NA	NA	"Segkk2512_pilon"	36042	37133
"comp37230_c0_seq1"	7.6390545000731e-09	"isogroup37230"	NA	NA	NA	"Segkk3363_pilon"	237214	237569
"comp12147_c0_seq1"	7.80174224555645e-09	"isogroup12147"	"Oxysterol-binding protein ; transient receptor potential cation channel subfamily A member 1 E=2e-23"	"GO:0050115;GO:0007600"	"Signal transduction mechanisms"	"Segkk1042_pilon"	63069	82997
"comp60864_c0_seq1"	8.36780125379874e-09	"isogroup60864"	NA	NA	NA	"Segkk3996_pilon"	34702	35219
"comp50983_c0_seq1"	8.5321703346844e-09	"isogroup50983"	NA	NA	NA	"Segkk1958_pilon"	34158	40033
"comp6769_c0_seq1"	8.65186054292871e-09	"isogroup6769"	"ring finger and CHY zinc finger domain-containing protein 1 E=2e-08"	NA	NA	"Segkk3579_pilon"	27272	28764
"comp15787_c0_seq1"	8.99414474535783e-09	"isogroup15787"	NA	NA	NA	"Segkk1415_pilon"	4568	13211
"comp22518_c0_seq1"	9.04881889468782e-09	"isogroup22518"	NA	NA	NA	"Segkk4106_pilon"	104366	105650
"comp27599_c0_seq1"	9.34963799679823e-09	"isogroup27599"	NA	NA	NA	"Segkk4364_pilon"	174037	174712
"comp5665_c0_seq1"	1.08150348934943e-08	"isogroup5665"	"aspartyl aminopeptidase [EC:3.4.11.21] E=3e-174"	"GO:0042576"	NA	"Segkk4193_pilon"	229020	247009
"comp88872_c0_seq1"	1.12576379294878e-08	"isogroup88872"	NA	NA	NA	"Segkk1771_pilon"	139292	146522
"comp11682_c0_seq1"	1.18035528403445e-08	"isogroup11682"	"Ubiquitin C-terminal hydrolase"	"GO:0004221;GO:0007268;GO:0048167"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2201_pilon"	398118	399775
"comp60362_c0_seq1"	1.18542068600826e-08	"isogroup60362"	NA	NA	NA	"Segkk1253_pilon"	20761	21218
"comp34575_c0_seq1"	1.22599870681517e-08	"isogroup34575"	NA	NA	NA	"Segkk1819_pilon"	2538	6734
"comp6416_c0_seq1"	1.33693296231138e-08	"isogroup6416"	"Ficolin and related extracellular proteins ; ficolin E=9e-117"	"GO:0005737;GO:0006817"	NA	"Segkk4037_pilon"	294226	299682
"comp71276_c0_seq1"	1.34496189855366e-08	"isogroup71276"	NA	NA	NA	"Segkk876_pilon"	22720	23088
"comp10259_c0_seq1"	1.40824242155629e-08	"isogroup10259"	"Vacuolar protein sorting-associated protein"	"GO:0008152;GO:0016740;GO:0003676;GO:0031177"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk1991_pilon"	392802	411885
"comp57546_c0_seq1"	1.59843921777145e-08	"isogroup57546"	"maltase-glucoamylase [EC:3.2.1.20 3.2.1.3] E=9e-11"	"GO:0004558;GO:0004339"	NA	"Segkk2207_pilon"	2403	2865
"comp8542_c0_seq1"	2.06231834796591e-08	"isogroup8542"	"Alpha-tubulin folding cofactor B ; dynactin 1 E=1e-43"	NA	"Posttranslational modification, protein turnover, chaperones"	"Segkk4316_pilon"	68587	74385
"comp15359_c0_seq1"	2.08151755015952e-08	"isogroup15359"	"Predicted membrane protein, contains DoH and Cytochrome b-561/ferric reductase transmembrane domains"	"GO:0005509"	"Signal transduction mechanisms"	"Segkk1975_pilon"	31235	46461
"comp21118_c0_seq1"	2.12226313546756e-08	"isogroup21118"	NA	NA	NA	"Segkk3363_pilon"	238002	238935
"comp52316_c0_seq1"	2.15655624476054e-08	"isogroup52316"	NA	NA	NA	"Segkk524_pilon"	540942	543217
"comp18653_c0_seq1"	2.54767345198334e-08	"isogroup18653"	NA	NA	NA	"Segkk333_pilon"	89608	91400
"comp85084_c0_seq1"	2.90607278007593e-08	"isogroup85084"	"Dihydropyrimidine dehydrogenase"	"GO:0006118;GO:0016491;GO:0004152;GO:0006207;GO:0015036;GO:0005489;GO:0005506;GO:0004158;GO:0005737"	"Nucleotide transport and metabolism"	"Segkk4124_pilon"	72972	79144
"comp21991_c0_seq1"	2.95076962381041e-08	"isogroup21991"	NA	NA	NA	"Segkk2008_pilon"	15829	22304
"comp10653_c0_seq1"	2.97248810307881e-08	"isogroup10653"	NA	NA	NA	"Segkk925_pilon"	135809	141469
"comp22908_c0_seq1"	3.29986962608356e-08	"isogroup22908"	"LRR-containing protein ; NACHT, LRR and PYD domains-containing protein 3 E=2e-33"	NA	NA	"Segkk99_pilon"	7222	7415
"comp6269_c0_seq1"	3.68651699010538e-08	"isogroup6269"	"Low-density lipoprotein receptors containing Ca2+-binding EGF-like domains"	NA	"Signal transduction mechanisms"	"Segkk3238_pilon"	94239	105346
"comp30915_c0_seq1"	3.93413208404768e-08	"isogroup30915"	NA	NA	NA	"Segkk478_pilon"	79595	79834
"comp9513_c0_seq1"	4.05929716755199e-08	"isogroup9513"	NA	NA	NA	"Segkk4193_pilon"	50487	52298
"comp5162_c0_seq1"	4.43749983658632e-08	"isogroup5162"	NA	NA	NA	"Segkk478_pilon"	70617	87172
"comp7985_c0_seq1"	4.47547633031033e-08	"isogroup7985"	NA	NA	NA	"Segkk4218_pilon"	16871	28429
"comp58732_c0_seq1"	4.58076055561001e-08	"isogroup58732"	NA	NA	NA	"Segkk3033_pilon"	15591	24488
"comp20414_c0_seq1"	4.6433279880264e-08	"isogroup20414"	NA	NA	NA	"Segkk4106_pilon"	104952	105269
"comp6263_c0_seq1"	4.76755595130654e-08	"isogroup6263"	NA	NA	NA	"Segkk3954_pilon"	8477	13922
"comp4691_c0_seq1"	4.92943392797785e-08	"isogroup4691"	"Permease of the major facilitator superfamily ; MFS transporter, OPA family, solute carrier family 37 (glycerol-3-phosphate transporter), member 3 E=4e-98"	"GO:0005215;GO:0006810;GO:0016021;GO:0015152"	"Carbohydrate transport and metabolism"	"Segkk3905_pilon"	107866	135113
"comp51654_c0_seq1"	6.65894932076599e-08	"isogroup51654"	"maltase-glucoamylase [EC:3.2.1.20 3.2.1.3] E=4e-99"	"GO:0004558;GO:0004339"	NA	"Segkk2875_pilon"	73385	73940
"comp4644_c0_seq1"	6.98776970721002e-08	"isogroup4644"	NA	NA	NA	"Segkk3238_pilon"	93327	109907
"comp70860_c0_seq1"	7.72795052703365e-08	"isogroup70860"	NA	NA	NA	"Segkk1837_pilon"	59362	59766
"comp13002_c0_seq1"	7.85106625441886e-08	"isogroup13002"	"N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase ; phosphatidylinositol glycan, class A [EC:2.4.1.198] E=3e-51"	"GO:0009058;GO:0017176"	"Lipid transport and metabolism"	"Segkk1335_pilon"	7876	21114
"comp12699_c0_seq1"	9.64161072016914e-08	"isogroup12699"	NA	NA	NA	"Segkk3640_pilon"	10935	21719
"comp13113_c0_seq1"	1.02766178605876e-07	"isogroup13113"	"Predicted E3 ubiquitin ligase ; tripartite motif-containing protein 45 E=3e-103"	"GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1386_pilon"	81968	86036
"comp5667_c0_seq1"	1.09730635798979e-07	"isogroup5667"	NA	NA	NA	"Segkk3843_pilon"	8089	10863
"comp25279_c0_seq1"	1.11090472580035e-07	"isogroup25279"	"Diamine acetyltransferase"	"GO:0008080"	"Amino acid transport and metabolism"	"Segkk1593_pilon"	17362	21817
"comp62381_c0_seq1"	1.1561848201843e-07	"isogroup62381"	NA	NA	NA	"Segkk1322_pilon"	27880	28198
"comp9122_c0_seq1"	1.18374806247431e-07	"isogroup9122"	"Aspartyl protease ; beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46] E=1e-178"	"GO:0004194;GO:0006508;GO:0004190"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1988_pilon"	109313	114259
"comp9696_c0_seq1"	1.22730775089822e-07	"isogroup9696"	"Dyneins, heavy chain ; dynein heavy chain, axonemal E=5e-122"	"GO:0005509;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567"	"Cytoskeleton"	"Segkk2956_pilon"	27794	41888
"comp14498_c0_seq1"	1.23936745260823e-07	"isogroup14498"	NA	NA	NA	"Segkk2951_pilon"	4857	7059
"comp1559_c0_seq1"	1.54016051575796e-07	"isogroup1559"	"Predicted membrane protein"	NA	NA	"Segkk1076_pilon"	143861	160168
"comp21757_c0_seq1"	1.6115882900181e-07	"isogroup21757"	"Uncharacterized conserved protein"	NA	NA	"Segkk234_pilon"	268748	273039
"comp32210_c0_seq1"	1.72352289658889e-07	"isogroup32210"	NA	NA	NA	"Segkk1157_pilon"	95392	96849
"comp33938_c0_seq1"	1.92636036540154e-07	"isogroup33938"	"Uncharacterized conserved protein"	NA	NA	"Segkk1887_pilon"	363151	372776
"comp3911_c0_seq1"	2.0723996199859e-07	"isogroup3911"	NA	NA	NA	"Segkk762_pilon"	5492	13740
"comp50131_c0_seq1"	2.11251331789961e-07	"isogroup50131"	"Cytoskeleton-associated protein and related proteins"	NA	"Cytoskeleton"	"Segkk3189_pilon"	11131	15257
"comp35897_c0_seq1"	2.34477308614883e-07	"isogroup35897"	NA	NA	NA	"Segkk876_pilon"	19771	20126
"comp23212_c0_seq1"	2.42750868384979e-07	"isogroup23212"	"Dystonin, GAS (Growth-arrest-specific protein), and related proteins ; spectrin beta E=3e-14"	"GO:0003779;GO:0008091"	"Cytoskeleton"	"Segkk838_pilon"	157371	161747
"comp9587_c0_seq1"	2.45052382883628e-07	"isogroup9587"	NA	NA	NA	"Segkk2937_pilon"	1749	10019
"comp62212_c0_seq1"	2.78037874773224e-07	"isogroup62212"	"Structure-specific endonuclease ERCC1-XPF, catalytic component XPF/ERCC4 ; fanconi anemia group M protein [EC:3.6.4.13] E=5e-67"	"GO:0003676;GO:0004518;GO:0006259"	"Replication, recombination and repair"	"Segkk4290_pilon"	179330	184299
"comp37042_c0_seq1"	2.9297220618548e-07	"isogroup37042"	NA	NA	NA	"Segkk2777_pilon"	20679	22034
"comp29949_c0_seq1"	3.05686010365291e-07	"isogroup29949"	"Predicted E3 ubiquitin ligase"	"GO:0003676;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2633_pilon"	61106	76717
"comp44207_c0_seq1"	3.08218925028451e-07	"isogroup44207"	NA	NA	NA	"Segkk3417_pilon"	211190	224112
"comp1476_c0_seq1"	3.16668430406938e-07	"isogroup1476"	"Vacuolar assembly/sorting protein PEP5/VPS11"	"GO:0000151;GO:0004842;GO:0008270;GO:0016567"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3183_pilon"	146	3104
"comp21374_c0_seq1"	3.72609289665612e-07	"isogroup21374"	"Fucosyltransferase ; glycoprotein 3-alpha-L-fucosyltransferase [EC:2.4.1.214] E=7e-25"	"GO:0006486;GO:0008417;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921;GO:0018392"	"Amino acid transport and metabolism"	"Segkk1092_pilon"	8379	11180
"comp27456_c0_seq1"	3.73417734820714e-07	"isogroup27456"	NA	NA	NA	"Segkk943_pilon"	52064	52903
"comp9186_c0_seq1"	3.79212145663872e-07	"isogroup9186"	"protein DGCR14 E=5e-07"	NA	NA	"Segkk76_pilon"	4898	6513
"comp15177_c0_seq1"	4.14471099493797e-07	"isogroup15177"	"FOG: RCC1 domain ; regulator of chromosome condensation E=1e-36"	NA	NA	"Segkk3320_pilon"	100924	106345
"comp16302_c0_seq1"	4.29712756559278e-07	"isogroup16302"	"Monocarboxylate transporter ; MFS transporter, MCP family, solute carrier family 16 (monocarboxylic acid transporters), member 10 E=3e-88"	"GO:0005215;GO:0006810;GO:0016021"	"Carbohydrate transport and metabolism"	"Segkk1613_pilon"	88829	93760
"comp37654_c0_seq1"	4.47192003488619e-07	"isogroup37654"	"AAA ATPase containing von Willebrand factor type A (vWA) domain ; midasin E=1e-13"	"GO:0000166;GO:0017111"	NA	"Segkk3979_pilon"	260471	266220
